PERIOD_START_TIME;MRBTS name;MRBTS ID;LNBTS name;LNBTS ID;LNCEL name;LNCEL ID;end user throughput for DL[kbps]: QCI-1_DL;end user throughput for DL[kbps]: QCI-5_DL;end user throughput for DL[kbps]: QCI-9_DL;end user throughput for UL[kbps]: QCI-1_UL;end user throughput for UL[kbps]: QCI-5_UL;end user throughput for UL[kbps]: QCI-9_UL;Latency: Ave_Latency_DL;Latency: Ave_Latency_UL
04.22.2020 10:30:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00003 (id: 93);93;169.39;1864.00;10069.83;36.46;57.65;399.03;17.00;0.00
04.22.2020 10:45:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00002 (id: 92);92;;2311.33;4464.00;;418.20;100.97;5.00;0.00
04.22.2020 10:45:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00003 (id: 93);93;426.67;1314.62;13286.91;58.50;215.91;617.04;18.00;0.00
04.22.2020 10:45:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00001 (id: 91);91;;9802.00;22340.93;;1458.86;1153.32;10.00;0.00
04.22.2020 11:00:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00003 (id: 93);93;;11513.60;975.27;;487.46;259.30;11.00;0.00
04.22.2020 11:00:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00001 (id: 91);91;;5473.60;9685.93;;1523.20;1162.95;13.00;0.00
04.22.2020 11:00:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00002 (id: 92);92;;;;;;165.28;4.00;0.00
04.22.2020 11:15:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00003 (id: 93);93;610.67;2080.00;4653.62;249.48;1234.91;704.35;10.00;0.00
04.22.2020 11:15:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00001 (id: 91);91;157.24;10232.00;19860.54;80.21;805.18;1099.79;8.00;0.00
04.22.2020 11:15:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00002 (id: 92);92;;;12384.00;;;540.21;4.00;0.00
04.22.2020 11:30:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00001 (id: 91);91;;3240.00;29627.88;;1330.40;840.74;12.00;0.00
04.22.2020 11:30:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00003 (id: 93);93;;1198.75;3629.33;;40.76;853.85;7.00;0.00
04.22.2020 11:30:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00002 (id: 92);92;;;7762.45;;;309.65;7.00;0.00
04.22.2020 11:45:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00002 (id: 92);92;;1805.15;8820.90;;132.80;1061.79;15.00;0.00
04.22.2020 11:45:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00001 (id: 91);91;;3170.91;51387.59;;458.91;1244.05;15.00;0.00
04.22.2020 11:45:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00003 (id: 93);93;;8283.43;3443.53;86.93;748.67;685.90;10.00;0.00
04.22.2020 12:00:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00001 (id: 91);91;;;39699.51;;1296.73;934.65;20.00;0.00
04.22.2020 12:00:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00002 (id: 92);92;;;10640.71;;;761.74;55.00;0.00
04.22.2020 12:00:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00003 (id: 93);93;;1621.58;6340.36;205.43;238.93;213.66;103.00;0.00
04.22.2020 12:15:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00001 (id: 91);91;246.77;2280.00;33342.39;141.94;2280.62;855.10;13.00;0.00
04.22.2020 12:15:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00003 (id: 93);93;293.61;3826.18;7895.97;84.27;361.59;543.77;68.00;0.00
04.22.2020 12:15:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00002 (id: 92);92;;;5067.03;;;19.44;15.00;0.00
04.22.2020 12:30:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00003 (id: 93);93;;2137.35;5414.91;;816.52;342.84;77.00;0.00
04.22.2020 12:30:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00002 (id: 92);92;;2394.00;4201.57;;44.13;151.67;23.00;0.00
04.22.2020 12:30:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00001 (id: 91);91;;8078.67;28060.41;237.02;1002.20;887.44;22.00;0.00
04.22.2020 12:45:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00001 (id: 91);91;;;32110.92;;1922.00;1016.70;29.00;0.00
04.22.2020 12:45:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00003 (id: 93);93;42.67;4355.61;32656.33;125.97;489.54;1110.91;22.00;0.00
04.22.2020 12:45:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00002 (id: 92);92;;1053.80;1822.80;;49.20;201.71;7.00;0.00
04.22.2020 13:00:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00003 (id: 93);93;;3759.24;38546.47;;693.94;617.48;13.00;0.00
04.22.2020 13:00:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00001 (id: 91);91;528.00;5050.91;17972.75;36.26;739.68;1446.70;9.00;0.00
04.22.2020 13:00:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00002 (id: 92);92;;2209.60;4287.33;;267.44;251.22;10.00;0.00
04.22.2020 13:15:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00002 (id: 92);92;;6090.67;10795.02;;450.00;438.81;33.00;0.00
04.22.2020 13:15:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00001 (id: 91);91;;;20254.92;;724.00;2188.01;7.00;0.00
04.22.2020 13:15:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00003 (id: 93);93;;5681.33;1685.15;92.71;517.12;381.12;192.00;0.00
04.22.2020 13:30:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00001 (id: 91);91;;11394.00;18186.41;;1532.40;1273.78;15.00;0.00
04.22.2020 13:30:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00003 (id: 93);93;;3085.60;31220.82;;834.67;922.85;10.00;0.00
04.22.2020 13:30:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00002 (id: 92);92;;5652.87;5646.23;;94.00;133.21;82.00;0.00
04.22.2020 13:45:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00001 (id: 91);91;;4165.12;18117.70;268.05;920.98;970.19;16.00;0.00
04.22.2020 13:45:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00002 (id: 92);92;;4193.57;3963.93;;41.66;410.74;34.00;0.00
04.22.2020 13:45:00;L9M-Miyazakikagamizukoshishita (id: 464117);464117;L9M-Miyazakikagamizukoshishita (id: 464117);464117;QV-45365_00003 (id: 93);93;1212.00;1740.15;13635.48;164.00;76.18;1859.87;7.00;0.00
04.22.2020 10:00:00;L9M-Morotsuka (id: 447467);447467;L9M-Morotsuka (id: 447467);447467;QV-45167_00001 (id: 91);91;306.67;413.64;2675.92;56.36;34.20;50.10;10.00;0.00
04.22.2020 10:15:00;L9M-Morotsuka (id: 447467);447467;L9M-Morotsuka (id: 447467);447467;QV-45167_00001 (id: 91);91;;1499.87;7977.78;;12.33;42.77;50.00;0.00
04.22.2020 10:30:00;L9M-Morotsuka (id: 447467);447467;L9M-Morotsuka (id: 447467);447467;QV-45167_00001 (id: 91);91;;5468.92;6760.46;;219.96;212.54;10.00;0.00
04.22.2020 10:45:00;L9M-Morotsuka (id: 447467);447467;L9M-Morotsuka (id: 447467);447467;QV-45167_00001 (id: 91);91;;2552.60;8748.70;;8.24;100.57;69.00;0.00
04.22.2020 11:00:00;L9M-Morotsuka (id: 447467);447467;L9M-Morotsuka (id: 447467);447467;QV-45167_00001 (id: 91);91;42.07;809.87;9212.14;65.94;30.84;169.95;46.00;0.00
04.22.2020 11:15:00;L9M-Morotsuka (id: 447467);447467;L9M-Morotsuka (id: 447467);447467;QV-45167_00001 (id: 91);91;;1229.32;9473.85;56.21;23.71;337.30;40.00;0.00
04.22.2020 11:30:00;L9M-Morotsuka (id: 447467);447467;L9M-Morotsuka (id: 447467);447467;QV-45167_00001 (id: 91);91;;2082.13;10261.04;;31.68;263.02;22.00;0.00
04.22.2020 11:45:00;L9M-Morotsuka (id: 447467);447467;L9M-Morotsuka (id: 447467);447467;QV-45167_00001 (id: 91);91;;1750.61;8437.00;274.67;18.86;278.13;20.00;0.00
04.22.2020 12:00:00;L9M-Morotsuka (id: 447467);447467;L9M-Morotsuka (id: 447467);447467;QV-45167_00001 (id: 91);91;;3766.20;10189.99;168.64;301.10;845.75;112.00;0.00
04.22.2020 12:15:00;L9M-Morotsuka (id: 447467);447467;L9M-Morotsuka (id: 447467);447467;QV-45167_00001 (id: 91);91;437.33;4668.84;9434.92;136.47;49.63;162.28;42.00;0.00
04.22.2020 12:30:00;L9M-Morotsuka (id: 447467);447467;L9M-Morotsuka (id: 447467);447467;QV-45167_00001 (id: 91);91;280.00;4621.24;11187.56;86.71;109.21;930.68;19.00;0.00
04.22.2020 12:45:00;L9M-Morotsuka (id: 447467);447467;L9M-Morotsuka (id: 447467);447467;QV-45167_00001 (id: 91);91;;4532.17;12815.81;41.02;27.32;347.17;41.00;0.00
04.22.2020 13:00:00;L9M-Morotsuka (id: 447467);447467;L9M-Morotsuka (id: 447467);447467;QV-45167_00001 (id: 91);91;;3871.69;9508.01;;22.55;560.02;19.00;0.00
04.22.2020 13:15:00;L9M-Morotsuka (id: 447467);447467;L9M-Morotsuka (id: 447467);447467;QV-45167_00001 (id: 91);91;;10571.00;11765.64;;214.71;615.46;57.00;0.00
04.22.2020 13:30:00;L9M-Morotsuka (id: 447467);447467;L9M-Morotsuka (id: 447467);447467;QV-45167_00001 (id: 91);91;;1497.20;10388.60;70.02;25.98;264.58;26.00;0.00
04.22.2020 13:45:00;L9M-Morotsuka (id: 447467);447467;L9M-Morotsuka (id: 447467);447467;QV-45167_00001 (id: 91);91;588.41;1471.55;10059.43;38.00;48.99;475.61;20.00;0.00
04.22.2020 10:00:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00002 (id: 92);92;372.36;5612.00;14575.05;156.19;559.55;525.88;28.00;0.00
04.22.2020 10:00:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00001 (id: 91);91;304.00;1561.29;10366.50;149.29;181.38;934.60;9.00;0.00
04.22.2020 10:15:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00002 (id: 92);92;331.47;2952.69;3427.02;132.40;832.61;697.50;4.00;0.00
04.22.2020 10:15:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00001 (id: 91);91;;3056.00;7180.14;389.82;408.00;1004.15;37.00;0.00
04.22.2020 10:30:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00001 (id: 91);91;204.00;2022.34;9671.66;193.09;191.83;719.53;91.00;0.00
04.22.2020 10:30:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00002 (id: 92);92;3966.40;12640.00;14639.33;93.53;702.30;414.72;38.00;0.00
04.22.2020 10:45:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00001 (id: 91);91;;4133.62;14528.47;;408.78;713.67;35.00;0.00
04.22.2020 10:45:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00002 (id: 92);92;;9484.44;17230.69;;552.96;1709.09;11.00;0.00
04.22.2020 11:00:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00001 (id: 91);91;;1685.14;11517.68;;561.07;589.55;6.00;0.00
04.22.2020 11:00:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00002 (id: 92);92;;;11150.87;;;741.99;7.00;0.00
04.22.2020 11:15:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00002 (id: 92);92;;3034.91;7910.13;;892.60;1035.16;5.00;0.00
04.22.2020 11:15:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00001 (id: 91);91;;1570.22;4560.98;42.34;326.88;177.73;6.00;0.00
04.22.2020 11:30:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00001 (id: 91);91;;12796.00;1425.13;;1912.00;50.11;10.00;0.00
04.22.2020 11:30:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00002 (id: 92);92;;7664.00;21538.90;;1139.47;913.49;19.00;0.00
04.22.2020 11:45:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00002 (id: 92);92;;9346.50;13319.07;;1130.51;790.23;94.00;0.00
04.22.2020 11:45:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00001 (id: 91);91;;2847.02;11424.45;;111.75;713.14;36.00;0.00
04.22.2020 12:00:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00002 (id: 92);92;;1226.00;9452.66;;375.12;718.96;13.00;0.00
04.22.2020 12:00:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00001 (id: 91);91;;;7440.84;;56.33;800.44;10.00;0.00
04.22.2020 12:15:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00001 (id: 91);91;;3695.27;10409.47;;1174.96;437.91;19.00;0.00
04.22.2020 12:15:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00002 (id: 92);92;;35752.00;4579.56;;5749.33;280.04;44.00;0.00
04.22.2020 12:30:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00001 (id: 91);91;;379.96;10391.12;;191.19;651.14;26.00;0.00
04.22.2020 12:30:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00002 (id: 92);92;;4696.76;21463.79;;1475.43;378.45;12.00;0.00
04.22.2020 12:45:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00002 (id: 92);92;;5058.34;13620.45;;616.16;916.16;26.00;0.00
04.22.2020 12:45:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00001 (id: 91);91;;;10430.67;181.94;619.00;858.30;21.00;0.00
04.22.2020 13:00:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00002 (id: 92);92;;4081.33;16257.19;;1414.86;985.80;13.00;0.00
04.22.2020 13:00:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00001 (id: 91);91;;3979.08;12991.52;;377.78;533.35;29.00;0.00
04.22.2020 13:15:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00002 (id: 92);92;;24572.00;18688.59;;620.36;849.13;53.00;0.00
04.22.2020 13:15:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00001 (id: 91);91;;2894.69;4142.51;;246.60;275.28;5.00;0.00
04.22.2020 13:30:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00002 (id: 92);92;;15305.14;20215.61;;623.80;908.27;41.00;0.00
04.22.2020 13:30:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00001 (id: 91);91;;2587.20;5720.21;;845.33;324.67;5.00;0.00
04.22.2020 13:45:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00002 (id: 92);92;;12862.00;19362.35;88.94;236.72;1117.56;17.00;0.00
04.22.2020 13:45:00;L9M-Nagasakiikanourakita (id: 462172);462172;L9M-Nagasakiikanourakita (id: 462172);462172;QV-43420_00001 (id: 91);91;;;11438.07;;576.00;861.38;9.00;0.00
04.22.2020 10:00:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00002 (id: 92);92;323.24;9649.33;13966.32;40.09;463.63;813.09;32.00;0.00
04.22.2020 10:00:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00001 (id: 91);91;106.00;3785.31;7333.60;59.83;64.74;237.77;52.00;0.00
04.22.2020 10:00:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00003 (id: 93);93;185.33;2804.65;22247.59;52.39;248.44;608.29;44.00;0.00
04.22.2020 10:15:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00003 (id: 93);93;160.00;17370.67;16220.94;163.57;1274.82;605.06;34.00;0.00
04.22.2020 10:15:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00001 (id: 91);91;257.40;2478.87;9144.90;105.21;94.24;350.35;43.00;0.00
04.22.2020 10:15:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00002 (id: 92);92;259.22;4032.84;12210.52;123.63;364.49;812.03;37.00;0.00
04.22.2020 10:30:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00002 (id: 92);92;331.60;5943.49;15844.03;223.86;470.00;1089.98;27.00;0.00
04.22.2020 10:30:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00003 (id: 93);93;;4252.14;22566.00;;632.52;706.07;35.00;0.00
04.22.2020 10:30:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00001 (id: 91);91;40.00;6053.54;9780.55;103.07;486.78;315.65;41.00;0.00
04.22.2020 10:45:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00001 (id: 91);91;130.76;5856.84;9516.28;104.77;465.21;293.30;39.00;0.00
04.22.2020 10:45:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00003 (id: 93);93;188.85;8838.32;24633.06;179.92;869.19;613.46;32.00;0.00
04.22.2020 10:45:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00002 (id: 92);92;415.22;3842.62;14460.46;79.25;484.82;1156.20;18.00;0.00
04.22.2020 11:00:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00003 (id: 93);93;1026.67;6299.68;19234.01;182.56;587.25;695.81;28.00;0.00
04.22.2020 11:00:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00001 (id: 91);91;234.06;5156.81;4044.54;47.11;263.72;138.20;20.00;0.00
04.22.2020 11:00:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00002 (id: 92);92;269.04;3959.27;16884.02;268.36;606.91;1941.61;32.00;0.00
04.22.2020 11:15:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00002 (id: 92);92;462.93;3687.53;10193.06;109.74;308.25;691.27;27.00;0.00
04.22.2020 11:15:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00003 (id: 93);93;;3978.60;26979.47;124.20;370.18;606.09;27.00;0.00
04.22.2020 11:15:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00001 (id: 91);91;;12940.00;4830.29;;231.65;894.86;17.00;0.00
04.22.2020 11:30:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00002 (id: 92);92;178.01;1849.87;11054.19;131.23;542.40;1193.27;18.00;0.00
04.22.2020 11:30:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00001 (id: 91);91;;2799.45;7141.23;;100.72;319.07;16.00;0.00
04.22.2020 11:30:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00003 (id: 93);93;40.00;6403.20;25653.01;174.05;857.81;662.57;26.00;0.00
04.22.2020 11:45:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00003 (id: 93);93;164.10;6020.00;19719.12;109.84;1076.98;2209.38;29.00;0.00
04.22.2020 11:45:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00002 (id: 92);92;148.47;2913.85;13487.93;132.09;383.43;833.92;49.00;0.00
04.22.2020 11:45:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00001 (id: 91);91;168.56;3107.57;17887.57;41.78;100.22;457.31;21.00;0.00
04.22.2020 12:00:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00002 (id: 92);92;273.87;2252.17;12293.40;98.21;737.78;1335.93;37.00;0.00
04.22.2020 12:00:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00001 (id: 91);91;131.46;5518.00;7915.93;64.17;673.87;767.67;40.00;0.00
04.22.2020 12:00:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00003 (id: 93);93;;2427.76;15624.77;;441.45;1155.40;47.00;0.00
04.22.2020 12:15:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00002 (id: 92);92;198.67;2291.94;9499.78;75.93;110.30;383.62;50.00;0.00
04.22.2020 12:15:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00001 (id: 91);91;224.00;2993.00;5963.69;150.63;298.34;641.94;22.00;0.00
04.22.2020 12:15:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00003 (id: 93);93;;3618.86;11584.48;;1554.67;952.66;16.00;0.00
04.22.2020 12:30:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00002 (id: 92);92;180.00;1796.88;6853.32;63.98;32.79;171.67;55.00;0.00
04.22.2020 12:30:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00003 (id: 93);93;196.78;8837.60;14728.76;95.21;462.21;929.98;30.00;0.00
04.22.2020 12:30:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00001 (id: 91);91;235.59;4183.67;11523.65;105.23;858.46;910.59;38.00;0.00
04.22.2020 12:45:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00002 (id: 92);92;146.15;1746.65;8673.62;67.11;59.52;217.03;37.00;0.00
04.22.2020 12:45:00;L9M-Nagasakikinkaiohira (id: 462192);462192;L9M-Nagasakikinkaiohira (id: 462192);462192;QV-43440_00003 (id: 93);93;426.96;8656.00;15304.47;57.01;173.90;675.01;19.00;0.00
